,Sea,Date,LID,HID,AID,Open,OddsH,OddsD,OddsA,HSC,ASC,H,D,A
287,2000,2000-07-02,E1,491,117,2000-06-28,0.0,0.0,0.0,1,0,1,0,0
288,2000,2000-07-02,E1,599,430,2000-06-28,0.0,0.0,0.0,2,1,1,0,0
289,2000,2000-07-02,E1,59,484,2000-06-28,0.0,0.0,0.0,3,3,0,1,0
290,2000,2000-07-04,R1,266,284,2000-06-30,0.0,0.0,0.0,2,3,0,0,1
291,2000,2000-07-04,R1,233,263,2000-06-30,0.0,0.0,0.0,0,0,0,1,0
292,2000,2000-07-04,Q1,497,535,2000-06-30,0.0,0.0,0.0,4,2,1,0,0
293,2000,2000-07-05,R1,234,285,2000-07-01,0.0,0.0,0.0,2,2,0,1,0
294,2000,2000-07-05,R1,287,2,2000-07-01,0.0,0.0,0.0,3,0,1,0,0
295,2000,2000-07-05,R1,406,538,2000-07-01,0.0,0.0,0.0,2,2,0,1,0
296,2000,2000-07-05,R1,407,260,2000-07-01,0.0,0.0,0.0,0,2,0,0,1
297,2000,2000-07-05,R1,273,566,2000-07-01,0.0,0.0,0.0,4,0,1,0,0
298,2000,2000-07-05,Q1,159,601,2000-07-01,0.0,0.0,0.0,1,2,0,0,1
299,2000,2000-07-08,Q1,222,19,2000-07-04,0.0,0.0,0.0,0,0,0,1,0
300,2000,2000-07-08,Q1,159,120,2000-07-04,0.0,0.0,0.0,2,2,0,1,0
301,2000,2000-07-08,Q1,331,345,2000-07-04,0.0,0.0,0.0,0,2,0,0,1
302,2000,2000-07-08,Q1,497,561,2000-07-04,0.0,0.0,0.0,2,0,1,0,0
303,2000,2000-07-08,Q1,216,100,2000-07-04,0.0,0.0,0.0,2,1,1,0,0
304,2000,2000-07-08,Q1,346,535,2000-07-04,0.0,0.0,0.0,0,1,0,0,1
305,2000,2000-07-08,Q1,448,447,2000-07-04,0.0,0.0,0.0,3,0,1,0,0
306,2000,2000-07-09,R1,538,233,2000-07-05,0.0,0.0,0.0,0,2,0,0,1
307,2000,2000-07-09,E1,59,491,2000-07-05,0.0,0.0,0.0,1,0,1,0,0
308,2000,2000-07-09,E1,528,341,2000-07-05,0.0,0.0,0.0,0,4,0,0,1
309,2000,2000-07-09,E1,251,483,2000-07-05,0.0,0.0,0.0,3,0,1,0,0
310,2000,2000-07-09,E1,484,122,2000-07-05,0.0,0.0,0.0,0,0,0,1,0
311,2000,2000-07-09,E1,430,486,2000-07-05,0.0,0.0,0.0,0,1,0,0,1
312,2000,2000-07-09,E1,117,599,2000-07-05,0.0,0.0,0.0,3,0,1,0,0
313,2000,2000-07-09,E1,143,593,2000-07-05,0.0,0.0,0.0,3,1,1,0,0
314,2000,2000-07-10,R1,2,234,2000-07-06,0.0,0.0,0.0,2,1,1,0,0
315,2000,2000-07-10,R1,284,406,2000-07-06,0.0,0.0,0.0,2,1,1,0,0
316,2000,2000-07-10,R1,260,266,2000-07-06,0.0,0.0,0.0,2,2,0,1,0
317,2000,2000-07-11,R1,285,273,2000-07-07,0.0,0.0,0.0,2,1,1,0,0
318,2000,2000-07-12,R1,263,287,2000-07-08,0.0,0.0,0.0,0,1,0,0,1
319,2000,2000-07-12,R1,566,407,2000-07-08,0.0,0.0,0.0,1,3,0,0,1
320,2000,2000-07-14,Q1,535,159,2000-07-10,0.0,0.0,0.0,1,1,0,1,0
321,2000,2000-07-15,Q1,120,216,2000-07-11,0.0,0.0,0.0,1,1,0,1,0
322,2000,2000-07-15,Q1,100,331,2000-07-11,0.0,0.0,0.0,2,0,1,0,0
323,2000,2000-07-15,Q1,561,222,2000-07-11,0.0,0.0,0.0,0,1,0,0,1
324,2000,2000-07-15,Q1,19,448,2000-07-11,0.0,0.0,0.0,2,0,1,0,0
325,2000,2000-07-16,E1,341,484,2000-07-12,0.0,0.0,0.0,0,1,0,0,1
326,2000,2000-07-16,E1,599,59,2000-07-12,0.0,0.0,0.0,0,0,0,1,0
327,2000,2000-07-16,E1,122,491,2000-07-12,0.0,0.0,0.0,2,1,1,0,0
328,2000,2000-07-16,R1,285,566,2000-07-12,0.0,0.0,0.0,0,2,0,0,1
329,2000,2000-07-16,E1,593,528,2000-07-12,0.0,0.0,0.0,2,2,0,1,0
330,2000,2000-07-16,E1,486,117,2000-07-12,0.0,0.0,0.0,3,0,1,0,0
331,2000,2000-07-16,E1,251,143,2000-07-12,0.0,0.0,0.0,1,2,0,0,1
332,2000,2000-07-16,E1,483,430,2000-07-12,0.0,0.0,0.0,4,2,1,0,0
333,2000,2000-07-16,Q1,345,497,2000-07-12,0.0,0.0,0.0,3,2,1,0,0
334,2000,2000-07-17,R1,233,284,2000-07-13,0.0,0.0,0.0,2,3,0,0,1
335,2000,2000-07-17,R1,406,260,2000-07-13,0.0,0.0,0.0,1,2,0,0,1
336,2000,2000-07-17,R1,234,263,2000-07-13,0.0,0.0,0.0,1,2,0,0,1
337,2000,2000-07-18,R1,273,2,2000-07-14,0.0,0.0,0.0,1,4,0,0,1
338,2000,2000-07-19,R1,287,538,2000-07-15,0.0,0.0,0.0,0,0,0,1,0
339,2000,2000-07-19,R1,266,407,2000-07-15,0.0,0.0,0.0,1,0,1,0,0
340,2000,2000-07-22,Q1,497,331,2000-07-18,0.0,0.0,0.0,1,2,0,0,1
341,2000,2000-07-22,R1,263,273,2000-07-18,0.0,0.0,0.0,3,1,1,0,0
342,2000,2000-07-22,Q1,120,100,2000-07-18,0.0,0.0,0.0,3,0,1,0,0
343,2000,2000-07-22,Q1,31,19,2000-07-18,0.0,0.0,0.0,2,0,1,0,0
344,2000,2000-07-22,Q1,216,535,2000-07-18,0.0,0.0,0.0,0,1,0,0,1
345,2000,2000-07-22,Q1,222,345,2000-07-18,0.0,0.0,0.0,0,0,0,1,0
346,2000,2000-07-23,R1,285,2,2000-07-19,0.0,0.0,0.0,2,2,0,1,0
347,2000,2000-07-23,Q1,448,561,2000-07-19,0.0,0.0,0.0,3,1,1,0,0
348,2000,2000-07-24,R1,538,234,2000-07-20,0.0,0.0,0.0,1,0,1,0,0
349,2000,2000-07-24,R1,566,266,2000-07-20,0.0,0.0,0.0,0,0,0,1,0
350,2000,2000-07-24,R1,407,406,2000-07-20,0.0,0.0,0.0,0,2,0,0,1
351,2000,2000-07-24,R1,284,287,2000-07-20,0.0,0.0,0.0,1,1,0,1,0
352,2000,2000-07-25,R1,260,233,2000-07-21,0.0,0.0,0.0,1,2,0,0,1
353,2000,2000-07-29,Q1,601,216,2000-07-25,0.0,0.0,0.0,1,1,0,1,0
354,2000,2000-07-29,R1,538,273,2000-07-25,0.0,0.0,0.0,1,0,1,0,0
355,2000,2000-07-29,Q1,447,159,2000-07-25,0.0,0.0,0.0,2,1,1,0,0
356,2000,2000-07-29,Q1,19,346,2000-07-25,0.0,0.0,0.0,1,1,0,1,0
357,2000,2000-07-29,Q1,561,31,2000-07-25,0.0,0.0,0.0,1,1,0,1,0
358,2000,2000-07-29,Q1,345,448,2000-07-25,0.0,0.0,0.0,4,1,1,0,0
359,2000,2000-07-29,Q1,100,497,2000-07-25,0.0,0.0,0.0,2,1,1,0,0
360,2000,2000-07-29,Q1,535,120,2000-07-25,0.0,0.0,0.0,2,1,1,0,0
361,2000,2000-07-29,Q1,331,222,2000-07-25,0.0,0.0,0.0,1,1,0,1,0
362,2000,2000-07-30,E1,430,117,2000-07-26,0.0,0.0,0.0,0,0,0,1,0
363,2000,2000-07-30,E1,483,143,2000-07-26,0.0,0.0,0.0,2,3,0,0,1
364,2000,2000-07-30,E1,484,593,2000-07-26,0.0,0.0,0.0,2,1,1,0,0
365,2000,2000-07-30,E1,486,59,2000-07-26,0.0,0.0,0.0,2,0,1,0,0
366,2000,2000-07-30,E1,491,341,2000-07-26,0.0,0.0,0.0,1,0,1,0,0
367,2000,2000-07-30,E1,528,251,2000-07-26,0.0,0.0,0.0,2,0,1,0,0
368,2000,2000-07-30,E1,599,122,2000-07-26,0.0,0.0,0.0,2,2,0,1,0
369,2000,2000-07-30,A1,65,33,2000-07-26,0.0,0.0,0.0,4,0,1,0,0
370,2000,2000-07-30,A1,445,125,2000-07-26,0.0,0.0,0.0,1,1,0,1,0
371,2000,2000-07-30,A1,115,556,2000-07-26,0.0,0.0,0.0,0,0,0,1,0
372,2000,2000-07-30,A1,82,282,2000-07-26,0.0,0.0,0.0,1,1,0,1,0
373,2000,2000-07-30,A1,188,442,2000-07-26,0.0,0.0,0.0,1,1,0,1,0
374,2000,2000-07-30,A1,290,63,2000-07-26,0.0,0.0,0.0,0,0,0,1,0
375,2000,2000-07-30,A1,347,390,2000-07-26,0.0,0.0,0.0,1,1,0,1,0
376,2000,2000-07-30,A1,463,257,2000-07-26,0.0,0.0,0.0,3,0,1,0,0
377,2000,2000-07-30,A1,520,437,2000-07-26,0.0,0.0,0.0,3,0,1,0,0
378,2000,2000-07-30,A1,568,83,2000-07-26,0.0,0.0,0.0,1,0,1,0,0
379,2000,2000-07-30,R1,2,285,2000-07-26,0.0,0.0,0.0,0,1,0,0,1
380,2000,2000-08-01,R1,260,287,2000-07-28,0.0,0.0,0.0,4,4,0,1,0
381,2000,2000-08-02,R1,234,284,2000-07-29,0.0,0.0,0.0,2,1,1,0,0
382,2000,2000-08-02,R1,285,263,2000-07-29,0.0,0.0,0.0,1,2,0,0,1
383,2000,2000-08-02,Q1,31,345,2000-07-29,0.0,0.0,0.0,1,0,1,0,0
384,2000,2000-08-02,Q1,497,216,2000-07-29,0.0,0.0,0.0,3,0,1,0,0
385,2000,2000-08-03,R1,2,566,2000-07-30,0.0,0.0,0.0,3,0,1,0,0
386,2000,2000-08-03,R1,406,266,2000-07-30,0.0,0.0,0.0,4,1,1,0,0
387,2000,2000-08-03,R1,233,407,2000-07-30,0.0,0.0,0.0,0,2,0,0,1
388,2000,2000-08-05,Q1,222,497,2000-08-01,0.0,0.0,0.0,1,0,1,0,0
389,2000,2000-08-05,Q1,216,447,2000-08-01,0.0,0.0,0.0,2,2,0,1,0
390,2000,2000-08-05,Q1,159,19,2000-08-01,0.0,0.0,0.0,4,2,1,0,0
391,2000,2000-08-05,Q1,346,561,2000-08-01,0.0,0.0,0.0,2,0,1,0,0
392,2000,2000-08-05,R1,273,263,2000-08-01,0.0,0.0,0.0,1,0,1,0,0
393,2000,2000-08-05,Q1,448,331,2000-08-01,0.0,0.0,0.0,1,1,0,1,0
394,2000,2000-08-05,Q1,535,100,2000-08-01,0.0,0.0,0.0,0,1,0,0,1
395,2000,2000-08-06,E1,143,528,2000-08-02,0.0,0.0,0.0,1,2,0,0,1
396,2000,2000-08-06,E1,117,483,2000-08-02,0.0,0.0,0.0,2,0,1,0,0
397,2000,2000-08-06,E1,59,430,2000-08-02,0.0,0.0,0.0,4,1,1,0,0
398,2000,2000-08-06,E1,122,486,2000-08-02,0.0,0.0,0.0,2,2,0,1,0
399,2000,2000-08-06,A1,83,82,2000-08-02,0.0,0.0,0.0,0,2,0,0,1
400,2000,2000-08-06,R1,406,407,2000-08-02,0.0,0.0,0.0,1,3,0,0,1
401,2000,2000-08-06,E1,341,599,2000-08-02,0.0,0.0,0.0,2,1,1,0,0
402,2000,2000-08-06,A1,33,188,2000-08-02,0.0,0.0,0.0,1,1,0,1,0
403,2000,2000-08-06,A1,63,520,2000-08-02,0.0,0.0,0.0,1,1,0,1,0
404,2000,2000-08-06,A1,257,115,2000-08-02,0.0,0.0,0.0,2,0,1,0,0
405,2000,2000-08-06,A1,282,445,2000-08-02,0.0,0.0,0.0,3,1,1,0,0
406,2000,2000-08-06,A1,390,463,2000-08-02,0.0,0.0,0.0,1,0,1,0,0
407,2000,2000-08-06,A1,437,347,2000-08-02,0.0,0.0,0.0,1,2,0,0,1
408,2000,2000-08-06,A1,442,568,2000-08-02,0.0,0.0,0.0,2,1,1,0,0
409,2000,2000-08-06,A1,556,65,2000-08-02,0.0,0.0,0.0,1,2,0,0,1
410,2000,2000-08-06,R1,287,284,2000-08-02,0.0,0.0,0.0,0,1,0,0,1
411,2000,2000-08-06,E1,251,484,2000-08-02,0.0,0.0,0.0,1,2,0,0,1
412,2000,2000-08-06,A1,125,290,2000-08-02,0.0,0.0,0.0,1,1,0,1,0
413,2000,2000-08-06,E1,593,491,2000-08-02,0.0,0.0,0.0,2,2,0,1,0
414,2000,2000-08-07,R1,233,260,2000-08-03,0.0,0.0,0.0,1,1,0,1,0
415,2000,2000-08-07,R1,266,566,2000-08-03,0.0,0.0,0.0,3,0,1,0,0
416,2000,2000-08-07,R1,234,538,2000-08-03,0.0,0.0,0.0,4,2,1,0,0
417,2000,2000-08-10,R1,260,406,2000-08-06,0.0,0.0,0.0,0,1,0,0,1
418,2000,2000-08-12,R1,566,285,2000-08-08,0.0,0.0,0.0,1,1,0,1,0
419,2000,2000-08-12,Q1,497,448,2000-08-08,0.0,0.0,0.0,5,2,1,0,0
420,2000,2000-08-13,R1,263,234,2000-08-09,0.0,0.0,0.0,2,2,0,1,0
421,2000,2000-08-13,R1,538,287,2000-08-09,0.0,0.0,0.0,1,1,0,1,0
422,2000,2000-08-13,R1,407,266,2000-08-09,0.0,0.0,0.0,1,1,0,1,0
423,2000,2000-08-13,Q1,100,222,2000-08-09,0.0,0.0,0.0,5,1,1,0,0
424,2000,2000-08-13,Q1,331,31,2000-08-09,0.0,0.0,0.0,1,1,0,1,0
425,2000,2000-08-13,Q1,561,159,2000-08-09,0.0,0.0,0.0,0,1,0,0,1
426,2000,2000-08-13,R1,284,233,2000-08-09,0.0,0.0,0.0,3,1,1,0,0
427,2000,2000-08-13,Q1,601,535,2000-08-09,0.0,0.0,0.0,2,1,1,0,0
428,2000,2000-08-13,Q1,447,120,2000-08-09,0.0,0.0,0.0,0,1,0,0,1
429,2000,2000-08-13,Q1,19,216,2000-08-09,0.0,0.0,0.0,2,2,0,1,0
430,2000,2000-08-13,Q1,345,346,2000-08-09,0.0,0.0,0.0,2,0,1,0,0
431,2000,2000-08-13,R1,2,273,2000-08-09,0.0,0.0,0.0,3,2,1,0,0
432,2000,2000-08-18,Q1,601,100,2000-08-14,0.0,0.0,0.0,0,1,0,0,1
433,2000,2000-08-19,R1,273,285,2000-08-15,0.0,0.0,0.0,2,1,1,0,0
434,2000,2000-08-19,Q1,120,19,2000-08-15,0.0,0.0,0.0,1,1,0,1,0
435,2000,2000-08-19,Q1,535,447,2000-08-15,0.0,0.0,0.0,1,1,0,1,0
436,2000,2000-08-19,Q1,448,222,2000-08-15,0.0,0.0,0.0,2,0,1,0,0
437,2000,2000-08-19,Q1,216,561,2000-08-15,0.0,0.0,0.0,3,0,1,0,0
438,2000,2000-08-19,Q1,346,331,2000-08-15,0.0,0.0,0.0,1,0,1,0,0
439,2000,2000-08-19,Q1,159,345,2000-08-15,0.0,0.0,0.0,2,2,0,1,0
440,2000,2000-08-20,A1,520,125,2000-08-16,0.0,0.0,0.0,1,0,1,0,0
441,2000,2000-08-20,A1,463,437,2000-08-16,0.0,0.0,0.0,3,1,1,0,0
442,2000,2000-08-20,A1,445,83,2000-08-16,0.0,0.0,0.0,1,1,0,1,0
443,2000,2000-08-20,A1,347,63,2000-08-16,0.0,0.0,0.0,2,2,0,1,0
444,2000,2000-08-20,A1,290,282,2000-08-16,0.0,0.0,0.0,0,2,0,0,1
445,2000,2000-08-20,A1,188,568,2000-08-16,0.0,0.0,0.0,0,0,0,1,0
446,2000,2000-08-20,A1,82,442,2000-08-16,0.0,0.0,0.0,1,2,0,0,1
447,2000,2000-08-20,A1,115,390,2000-08-16,0.0,0.0,0.0,0,2,0,0,1
448,2000,2000-08-20,E1,59,117,2000-08-16,0.0,0.0,0.0,4,1,1,0,0
449,2000,2000-08-20,Q1,31,497,2000-08-16,0.0,0.0,0.0,0,2,0,0,1
450,2000,2000-08-20,E1,430,122,2000-08-16,0.0,0.0,0.0,1,1,0,1,0
451,2000,2000-08-20,E1,484,143,2000-08-16,0.0,0.0,0.0,1,0,1,0,0
452,2000,2000-08-20,E1,251,491,2000-08-16,0.0,0.0,0.0,4,1,1,0,0
453,2000,2000-08-20,E1,486,341,2000-08-16,0.0,0.0,0.0,1,1,0,1,0
454,2000,2000-08-20,E1,528,483,2000-08-16,0.0,0.0,0.0,2,0,1,0,0
455,2000,2000-08-20,E1,593,599,2000-08-16,0.0,0.0,0.0,2,0,1,0,0
456,2000,2000-08-20,A1,65,257,2000-08-16,0.0,0.0,0.0,3,3,0,1,0
457,2000,2000-08-20,A1,33,556,2000-08-16,0.0,0.0,0.0,4,0,1,0,0
458,2000,2000-08-20,R1,407,566,2000-08-16,0.0,0.0,0.0,3,0,1,0,0
459,2000,2000-08-20,R1,287,263,2000-08-16,0.0,0.0,0.0,2,2,0,1,0
460,2000,2000-08-20,R1,234,2,2000-08-16,0.0,0.0,0.0,1,1,0,1,0
461,2000,2000-08-21,R1,406,284,2000-08-17,0.0,0.0,0.0,3,0,1,0,0
462,2000,2000-08-21,R1,233,538,2000-08-17,0.0,0.0,0.0,0,0,0,1,0
463,2000,2000-08-21,R1,266,260,2000-08-17,0.0,0.0,0.0,0,0,0,1,0
464,2000,2000-08-26,R1,285,234,2000-08-22,0.0,0.0,0.0,1,0,1,0,0
465,2000,2000-08-26,Q1,100,448,2000-08-22,0.0,0.0,0.0,1,1,0,1,0
466,2000,2000-08-27,Q1,19,535,2000-08-23,0.0,0.0,0.0,2,1,1,0,0
467,2000,2000-08-27,Q1,447,601,2000-08-23,0.0,0.0,0.0,0,0,0,1,0
468,2000,2000-08-27,Q1,222,31,2000-08-23,0.0,0.0,0.0,0,1,0,0,1
469,2000,2000-08-27,A1,125,347,2000-08-23,0.0,0.0,0.0,2,2,0,1,0
470,2000,2000-08-27,Q1,497,346,2000-08-23,0.0,0.0,0.0,3,1,1,0,0
471,2000,2000-08-27,A1,282,520,2000-08-23,0.0,0.0,0.0,1,1,0,1,0
472,2000,2000-08-27,A1,83,290,2000-08-23,0.0,0.0,0.0,2,1,1,0,0
473,2000,2000-08-27,A1,390,65,2000-08-23,0.0,0.0,0.0,1,3,0,0,1
474,2000,2000-08-27,A1,442,445,2000-08-23,0.0,0.0,0.0,4,1,1,0,0
475,2000,2000-08-27,A1,556,188,2000-08-23,0.0,0.0,0.0,0,1,0,0,1
476,2000,2000-08-27,A1,568,82,2000-08-23,0.0,0.0,0.0,1,1,0,1,0
477,2000,2000-08-27,Q1,331,159,2000-08-23,0.0,0.0,0.0,0,2,0,0,1
478,2000,2000-08-27,Q1,345,216,2000-08-23,0.0,0.0,0.0,1,0,1,0,0
479,2000,2000-08-27,Q1,561,120,2000-08-23,0.0,0.0,0.0,1,2,0,0,1
480,2000,2000-08-27,A1,63,463,2000-08-23,0.0,0.0,0.0,0,1,0,0,1
481,2000,2000-08-27,A1,437,115,2000-08-23,0.0,0.0,0.0,0,0,0,1,0
482,2000,2000-08-27,A1,257,33,2000-08-23,0.0,0.0,0.0,1,1,0,1,0
483,2000,2000-08-27,R1,263,233,2000-08-23,0.0,0.0,0.0,1,0,1,0,0
484,2000,2000-08-27,R1,538,406,2000-08-23,0.0,0.0,0.0,3,0,1,0,0
485,2000,2000-08-27,R1,566,273,2000-08-23,0.0,0.0,0.0,0,4,0,0,1
486,2000,2000-08-28,R1,2,287,2000-08-24,0.0,0.0,0.0,1,1,0,1,0
487,2000,2000-08-28,R1,284,266,2000-08-24,0.0,0.0,0.0,3,2,1,0,0
488,2000,2000-08-28,R1,260,407,2000-08-24,0.0,0.0,0.0,1,3,0,0,1
489,2000,2000-09-05,R1,407,233,2000-09-01,0.0,0.0,0.0,1,1,0,1,0
490,2000,2000-09-05,R1,273,538,2000-09-01,0.0,0.0,0.0,4,0,1,0,0
491,2000,2000-09-05,R1,287,260,2000-09-01,0.0,0.0,0.0,1,1,0,1,0
492,2000,2000-09-05,R1,263,285,2000-09-01,0.0,0.0,0.0,2,2,0,1,0
493,2000,2000-09-06,Q1,120,345,2000-09-02,0.0,0.0,0.0,0,3,0,0,1
494,2000,2000-09-06,A1,115,63,2000-09-02,0.0,0.0,0.0,2,2,0,1,0
495,2000,2000-09-06,A1,188,82,2000-09-02,0.0,0.0,0.0,2,0,1,0,0
496,2000,2000-09-06,A1,290,442,2000-09-02,0.0,0.0,0.0,0,1,0,0,1
497,2000,2000-09-06,A1,347,282,2000-09-02,0.0,0.0,0.0,1,0,1,0,0
498,2000,2000-09-06,A1,445,568,2000-09-02,0.0,0.0,0.0,2,2,0,1,0
499,2000,2000-09-06,A1,463,125,2000-09-02,0.0,0.0,0.0,2,0,1,0,0
500,2000,2000-09-06,A1,520,83,2000-09-02,0.0,0.0,0.0,3,0,1,0,0
501,2000,2000-09-06,A1,556,257,2000-09-02,0.0,0.0,0.0,0,2,0,0,1
502,2000,2000-09-06,A1,65,437,2000-09-02,0.0,0.0,0.0,1,1,0,1,0
503,2000,2000-09-06,R1,566,2,2000-09-02,0.0,0.0,0.0,1,2,0,0,1
504,2000,2000-09-06,A1,33,390,2000-09-02,0.0,0.0,0.0,0,1,0,0,1
505,2000,2000-09-06,R1,284,234,2000-09-02,0.0,0.0,0.0,2,0,1,0,0
506,2000,2000-09-06,Q1,447,100,2000-09-02,0.0,0.0,0.0,1,1,0,1,0
507,2000,2000-09-06,Q1,535,561,2000-09-02,0.0,0.0,0.0,2,2,0,1,0
508,2000,2000-09-06,Q1,601,19,2000-09-02,0.0,0.0,0.0,1,0,1,0,0
509,2000,2000-09-06,Q1,31,448,2000-09-02,0.0,0.0,0.0,1,1,0,1,0
510,2000,2000-09-06,Q1,346,222,2000-09-02,0.0,0.0,0.0,1,0,1,0,0
511,2000,2000-09-06,Q1,159,497,2000-09-02,0.0,0.0,0.0,2,4,0,0,1
512,2000,2000-09-06,Q1,216,331,2000-09-02,0.0,0.0,0.0,0,0,0,1,0
513,2000,2000-09-06,R1,266,406,2000-09-02,0.0,0.0,0.0,2,1,1,0,0
514,2000,2000-09-09,R1,234,273,2000-09-05,0.0,0.0,0.0,1,4,0,0,1
515,2000,2000-09-09,R1,287,285,2000-09-05,0.0,0.0,0.0,1,0,1,0,0
516,2000,2000-09-10,A1,568,290,2000-09-06,0.0,0.0,0.0,1,1,0,1,0
517,2000,2000-09-10,A1,63,65,2000-09-06,0.0,0.0,0.0,1,3,0,0,1
518,2000,2000-09-10,A1,125,115,2000-09-06,0.0,0.0,0.0,0,1,0,0,1
519,2000,2000-09-10,A1,442,520,2000-09-06,0.0,0.0,0.0,4,1,1,0,0
520,2000,2000-09-10,R1,2,233,2000-09-06,0.0,0.0,0.0,3,1,1,0,0
521,2000,2000-09-10,E1,599,251,2000-09-06,0.0,0.0,0.0,2,2,0,1,0
522,2000,2000-09-10,Q1,120,601,2000-09-06,0.0,0.0,0.0,1,1,0,1,0
523,2000,2000-09-10,A1,437,33,2000-09-06,0.0,0.0,0.0,0,0,0,1,0
524,2000,2000-09-10,A1,390,556,2000-09-06,0.0,0.0,0.0,0,0,0,1,0
525,2000,2000-09-10,A1,83,347,2000-09-06,0.0,0.0,0.0,6,0,1,0,0
526,2000,2000-09-10,A1,282,463,2000-09-06,0.0,0.0,0.0,2,1,1,0,0
527,2000,2000-09-10,A1,257,188,2000-09-06,0.0,0.0,0.0,3,2,1,0,0
528,2000,2000-09-10,A1,82,445,2000-09-06,0.0,0.0,0.0,1,0,1,0,0
529,2000,2000-09-10,E1,122,117,2000-09-06,0.0,0.0,0.0,7,1,1,0,0
530,2000,2000-09-10,R1,406,263,2000-09-06,0.0,0.0,0.0,1,2,0,0,1
531,2000,2000-09-10,E1,491,143,2000-09-06,0.0,0.0,0.0,0,0,0,1,0
532,2000,2000-09-10,E1,341,430,2000-09-06,0.0,0.0,0.0,1,1,0,1,0
533,2000,2000-09-10,E1,486,593,2000-09-06,0.0,0.0,0.0,4,0,1,0,0
534,2000,2000-09-10,E1,484,528,2000-09-06,0.0,0.0,0.0,1,1,0,1,0
535,2000,2000-09-10,E1,483,59,2000-09-06,0.0,0.0,0.0,1,1,0,1,0
536,2000,2000-09-11,R1,266,538,2000-09-07,0.0,0.0,0.0,1,1,0,1,0
537,2000,2000-09-11,R1,260,566,2000-09-07,0.0,0.0,0.0,3,3,0,1,0
538,2000,2000-09-14,E1,59,122,2000-09-10,0.0,0.0,0.0,3,2,1,0,0
539,2000,2000-09-14,E1,430,593,2000-09-10,0.0,0.0,0.0,2,0,1,0,0
540,2000,2000-09-14,E1,483,484,2000-09-10,0.0,0.0,0.0,1,2,0,0,1
541,2000,2000-09-14,E1,117,341,2000-09-10,0.0,0.0,0.0,0,1,0,0,1
542,2000,2000-09-14,E1,143,599,2000-09-10,0.0,0.0,0.0,4,1,1,0,0
543,2000,2000-09-14,E1,528,491,2000-09-10,0.0,0.0,0.0,0,2,0,0,1
544,2000,2000-09-14,E1,251,486,2000-09-10,0.0,0.0,0.0,0,0,0,1,0
545,2000,2000-09-16,R1,273,287,2000-09-12,0.0,0.0,0.0,3,1,1,0,0
546,2000,2000-09-17,E1,528,599,2000-09-13,0.0,0.0,0.0,1,2,0,0,1
547,2000,2000-09-17,E1,593,117,2000-09-13,0.0,0.0,0.0,1,0,1,0,0
548,2000,2000-09-17,E1,251,430,2000-09-13,0.0,0.0,0.0,0,0,0,1,0
549,2000,2000-09-17,E1,484,491,2000-09-13,0.0,0.0,0.0,1,1,0,1,0
550,2000,2000-09-17,E1,341,59,2000-09-13,0.0,0.0,0.0,2,1,1,0,0
551,2000,2000-09-17,E1,143,486,2000-09-13,0.0,0.0,0.0,3,0,1,0,0
552,2000,2000-09-17,E1,122,483,2000-09-13,0.0,0.0,0.0,2,2,0,1,0
553,2000,2000-09-17,A1,33,63,2000-09-13,0.0,0.0,0.0,1,1,0,1,0
554,2000,2000-09-17,A1,65,125,2000-09-13,0.0,0.0,0.0,2,0,1,0,0
555,2000,2000-09-17,A1,257,390,2000-09-13,0.0,0.0,0.0,4,3,1,0,0
556,2000,2000-09-17,A1,115,282,2000-09-13,0.0,0.0,0.0,1,2,0,0,1
557,2000,2000-09-17,A1,347,442,2000-09-13,0.0,0.0,0.0,0,4,0,0,1
558,2000,2000-09-17,R1,2,406,2000-09-13,0.0,0.0,0.0,1,2,0,0,1
559,2000,2000-09-17,R1,263,266,2000-09-13,0.0,0.0,0.0,4,1,1,0,0
560,2000,2000-09-17,R1,538,407,2000-09-13,0.0,0.0,0.0,1,1,0,1,0
561,2000,2000-09-17,R1,566,234,2000-09-13,0.0,0.0,0.0,2,2,0,1,0
562,2000,2000-09-17,A1,290,82,2000-09-13,0.0,0.0,0.0,2,1,1,0,0
563,2000,2000-09-17,A1,445,188,2000-09-13,0.0,0.0,0.0,2,3,0,0,1
564,2000,2000-09-17,A1,463,83,2000-09-13,0.0,0.0,0.0,4,2,1,0,0
565,2000,2000-09-17,A1,520,568,2000-09-13,0.0,0.0,0.0,1,0,1,0,0
566,2000,2000-09-17,A1,556,437,2000-09-13,0.0,0.0,0.0,2,0,1,0,0
567,2000,2000-09-18,Q1,346,447,2000-09-14,0.0,0.0,0.0,0,0,0,1,0
568,2000,2000-09-18,R1,284,260,2000-09-14,0.0,0.0,0.0,2,2,0,1,0
569,2000,2000-09-18,Q1,31,601,2000-09-14,0.0,0.0,0.0,3,2,1,0,0
570,2000,2000-09-19,R1,285,233,2000-09-15,0.0,0.0,0.0,3,2,1,0,0
571,2000,2000-09-21,R1,407,284,2000-09-17,0.0,0.0,0.0,1,2,0,0,1
572,2000,2000-09-21,R1,266,2,2000-09-17,0.0,0.0,0.0,0,2,0,0,1
573,2000,2000-09-22,Q1,100,31,2000-09-18,0.0,0.0,0.0,4,0,1,0,0
574,2000,2000-09-23,Q1,19,447,2000-09-19,0.0,0.0,0.0,2,0,1,0,0
575,2000,2000-09-23,Q1,561,601,2000-09-19,0.0,0.0,0.0,0,2,0,0,1
